label,text,Key
neutral,"The following data were obtained from one Male student 30 of Science class 117 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.14472176260007, sd:11.779352515629313, max:103.65620778801548, min:61.30124181718556
ACC: mean:25.84279947504235, sd:20.512396304783955, max:69.19853704407612, min:-8.237028289720278
EDA: mean:0.501037572885137, sd:0.1176198786418852, max:0.6774154406144376, min:0.302958317655365
TEMP: mean:30.272981109985817, sd:0.3831963971302083, max:30.756329270154996, min:29.74009952641897",117_30
neutral,"The following data were obtained from one Male student 30 of Language class 158 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.65402028731789, sd:9.488228959182951, max:96.10442397170874, min:68.55770328996034
ACC: mean:24.527813171226924, sd:10.911469142851232, max:47.80643473155508, min:10.199648208010554
EDA: mean:0.5992029458521576, sd:0.1348281353567337, max:0.7825828564932447, min:0.3381374453301038
TEMP: mean:30.091246671708227, sd:0.2650481332522248, max:30.7027927613204, min:29.803165107582128",158_30
engagement,"The following data were obtained from one Male student 30 of Health class 100 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:90.74289594429862, sd:9.770394844644816, max:106.19636571611568, min:73.3712216319257
ACC: mean:38.25154931680367, sd:11.710657766928811, max:53.293306536917015, min:15.551107060415733
EDA: mean:0.4525553898762018, sd:0.1181230839047564, max:0.639918532083687, min:0.2768342476027345
TEMP: mean:30.20233720937268, sd:0.1995079472952697, max:30.49730562476512, min:29.93407819745812",100_30
neutral,"The following data were obtained from one Male student 30 of Science class 136 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.47714740314339, sd:10.937246270655027, max:104.88397010520508, min:66.86163809159777
ACC: mean:31.98158241566804, sd:16.286935541038865, max:55.49598930383808, min:8.04906514797944
EDA: mean:0.5302563504333074, sd:0.0655994049283672, max:0.6624647524698023, min:0.4525570150535408
TEMP: mean:30.395629667790278, sd:0.4092514531323287, max:31.0, min:29.786963352512853",136_30
disengagement,"The following data were obtained from one Male student 30 of Health class 104 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.69508077782575, sd:6.874748381248544, max:88.09163536091214, min:67.30930295747515
ACC: mean:12.0376043795309, sd:21.289309308564334, max:40.22451502549672, min:-20.428594033698204
EDA: mean:0.714530406864953, sd:0.1236512214430442, max:0.9158710955119196, min:0.5247260221628822
TEMP: mean:30.097068624676712, sd:0.3380957065355396, max:30.65606782813044, min:29.64378464992645",104_30
engagement,"The following data were obtained from one Male student 30 of English class 140 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:85.12501129056025, sd:7.897676251461305, max:100.1683679142444, min:73.76839722851435
ACC: mean:37.637503904114425, sd:5.8481004572490205, max:44.57986829774973, min:28.13080616767669
EDA: mean:0.5124210107930226, sd:0.0834195850854372, max:0.6497844773627145, min:0.3735402129444586
TEMP: mean:30.380605439053262, sd:0.2570842173880228, max:30.771791515417814, min:29.91032504865152",140_30
engagement,"The following data were obtained from one Male student 30 of Politics class 147 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:90.16351175069812, sd:8.223037267330042, max:112.75064639169304, min:81.90178783272701
ACC: mean:43.20016753663681, sd:7.812945531099596, max:59.27004538892996, min:31.594857756440195
EDA: mean:0.4878315334170328, sd:0.0959493988333665, max:0.659166543527008, min:0.3558417033532575
TEMP: mean:30.36995562761312, sd:0.2144903327961449, max:30.68514165283533, min:30.011783449613223",147_30
neutral,"The following data were obtained from one Male student 30 of Maths class 124 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.10160771967654, sd:10.114828184874291, max:93.87701325796924, min:60.0
ACC: mean:36.71441787980459, sd:9.133518233096254, max:52.38324929561202, min:17.78495037113788
EDA: mean:0.5698175160417582, sd:0.0908967282566659, max:0.7568661851707319, min:0.4217527654952409
TEMP: mean:30.364967891698303, sd:0.2077077947435458, max:30.710397531936994, min:30.149923599923216",124_30
neutral,"The following data were obtained from one Male student 30 of Health class 121 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.27080405619293, sd:11.775886158079691, max:99.95637653854216, min:60.0
ACC: mean:25.61689930822132, sd:12.439094490071112, max:47.02792756622826, min:8.675123047724867
EDA: mean:0.4936702392630818, sd:0.0830562249918011, max:0.6117118710897831, min:0.3706395735766925
TEMP: mean:30.130899387020143, sd:0.2601766549013186, max:30.780545680479594, min:29.67598119004517",121_30
neutral,"The following data were obtained from one Male student 30 of Science class 119 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.47155024954905, sd:4.501985935437399, max:84.82070765271392, min:70.40311822220038
ACC: mean:22.431367062580645, sd:11.188991156844068, max:49.33524132828597, min:5.346434550653015
EDA: mean:0.5734104151970555, sd:0.0968666943596544, max:0.7966231291108856, min:0.4450190467320138
TEMP: mean:30.239625024583564, sd:0.2361196134420413, max:30.640893165997525, min:29.814623350574696",119_30
disengagement,"The following data were obtained from one Male student 30 of Politics class 149 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:70.17196226937774, sd:11.868644760538228, max:93.5525304991942, min:60.0
ACC: mean:23.6263897421932, sd:16.610161132631617, max:51.23885529745896, min:0.8465713320167154
EDA: mean:0.7096735602392248, sd:0.1316401896375244, max:0.8324290011644465, min:0.4492031404775906
TEMP: mean:30.11119819715744, sd:0.1917257524633528, max:30.33514760751132, min:29.668157194811037",149_30
engagement,"The following data were obtained from one Male student 30 of English class 105 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:89.09554875244024, sd:6.989981068334729, max:99.05935461957708, min:75.50764480427367
ACC: mean:40.71463195540885, sd:5.689007879074059, max:49.893913786129296, min:32.69461681707318
EDA: mean:0.4162604066632122, sd:0.0854331370166033, max:0.5663871045544312, min:0.2926565161009486
TEMP: mean:30.200658499231604, sd:0.1920829964891548, max:30.46221188515616, min:29.87806464796891",105_30
engagement,"The following data were obtained from one Male student 30 of Politics class 110 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:89.64112575191237, sd:8.65012820179331, max:99.39186313350773, min:75.34914401901767
ACC: mean:42.0047806164602, sd:11.472109996201604, max:59.40308779836561, min:23.114553609680485
EDA: mean:0.4550967157659536, sd:0.0950001524880006, max:0.6320886591559407, min:0.3544982296460521
TEMP: mean:30.228961017757246, sd:0.2271314980679679, max:30.59386016123897, min:29.786075056510946",110_30
neutral,"The following data were obtained from one Male student 30 of English class 143 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.87942213129791, sd:9.69732404685755, max:92.76747014055016, min:60.0
ACC: mean:31.210520743182308, sd:7.495229673007911, max:46.59664528938094, min:18.12406800396568
EDA: mean:0.5667352102802428, sd:0.1291940472080897, max:0.7352740725713374, min:0.3491322485981455
TEMP: mean:30.167197419611703, sd:0.223290963493609, max:30.459292117655465, min:29.83726310858116",143_30
neutral,"The following data were obtained from one Male student 30 of Science class 128 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.21349112768644, sd:5.859372414140474, max:92.7008348971421, min:70.89772086824959
ACC: mean:18.436703570822004, sd:8.40109725776635, max:31.406753913698275, min:9.418023469705949
EDA: mean:0.531162959242732, sd:0.0970591506430183, max:0.6782702098285641, min:0.3376130396931306
TEMP: mean:30.100762418904274, sd:0.2195406046354532, max:30.37371346938135, min:29.72357476548669",128_30
neutral,"The following data were obtained from one Male student 30 of Politics class 131 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.66902081806843, sd:15.790826877079164, max:108.58333980098747, min:60.0
ACC: mean:23.408431674807098, sd:12.315779081227356, max:40.960674306397685, min:-3.09726901085174
EDA: mean:0.6098292300935568, sd:0.0987872473414912, max:0.7669868810978978, min:0.4124718469470007
TEMP: mean:30.294160793967546, sd:0.1624625473454118, max:30.48334995608725, min:29.89690106372104",131_30
engagement,"The following data were obtained from one Male student 30 of Language class 126 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:89.87423916165271, sd:9.988568175646453, max:105.61402549936116, min:67.6817644367786
ACC: mean:37.58649001334717, sd:10.624532152243182, max:53.81375969171434, min:18.5956977449164
EDA: mean:0.4363683381596299, sd:0.0686049752511603, max:0.5400864440548995, min:0.3287284924201149
TEMP: mean:30.38793206347496, sd:0.2744406237155022, max:30.803238962358492, min:29.89678726630896",126_30
engagement,"The following data were obtained from one Male student 30 of Politics class 148 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:85.66603672221228, sd:6.884173594174808, max:98.02724550081624, min:69.49622315118158
ACC: mean:34.311875882701926, sd:10.1647506545252, max:57.10435632133414, min:24.266757202391787
EDA: mean:0.4465477425030907, sd:0.0979649517670157, max:0.5799485998181761, min:0.2847615943545744
TEMP: mean:30.13609728379684, sd:0.2290749925476133, max:30.61079800478621, min:29.73518095714112",148_30
engagement,"The following data were obtained from one Male student 30 of Maths class 122 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:82.85098967741514, sd:6.773619974739559, max:92.4091882780836, min:71.96960515564521
ACC: mean:37.51253731123505, sd:7.037517896145813, max:50.10757739617591, min:27.1994252469826
EDA: mean:0.4681366741920698, sd:0.1113168147445599, max:0.6771574458904561, min:0.2851750281286971
TEMP: mean:30.29771555454181, sd:0.3140576112494851, max:30.786012073450475, min:29.752003675368897",122_30
